"Size","Serie","name_serie","Coefficient","Error","Estimator","Value"
1000,"x2","ARMA(1,3)","Spearman","RMSE","p1",17.8842109135405
1000,"x2","ARMA(1,3)","Spearman","RMSE","p2",9.95288902781499
1000,"x2","ARMA(1,3)","Spearman","RMSE","p3",5.8172158288996
1000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p1",18.1828215632228
1000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p2",11.4913010577567
1000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p3",6.63777071011044
1000,"x4","NLAR(3)","Spearman","RMSE","p1",16.2214364345455
1000,"x4","NLAR(3)","Spearman","RMSE","p2",8.75385629308592
1000,"x4","NLAR(3)","Spearman","RMSE","p3",4.96185449202211
1000,"x5","NLAR(4)","Spearman","RMSE","p1",14.7527963451001
1000,"x5","NLAR(4)","Spearman","RMSE","p2",6.42028036770981
1000,"x5","NLAR(4)","Spearman","RMSE","p3",3.76164857476081
1000,"x6","NLARMA(2,2)","Spearman","RMSE","p1",16.0658021897445
1000,"x6","NLARMA(2,2)","Spearman","RMSE","p2",8.86453608487212
1000,"x6","NLARMA(2,2)","Spearman","RMSE","p3",5.32024435529046
1000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p1",16.1993827042885
1000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p2",8.64349466361841
1000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p3",3.71416208585463
1000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p1",16.1941347407016
1000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p2",8.04456338156397
1000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p3",3.59583091927304
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p1",2.52388589282479
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p2",5.06902357461474
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p3",8.69511357027612
2000,"x1","AR(5)","Spearman","RMSE","p1",14.335096790744
2000,"x1","AR(5)","Spearman","RMSE","p2",7.64166212286306
2000,"x1","AR(5)","Spearman","RMSE","p3",4.33128156554154
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Spearman","RMSE","p1",1.93261480900877
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Spearman","RMSE","p2",2.343074902772
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Spearman","RMSE","p3",5.19182048996303
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Spearman","RMSE","p1",5.62938717801503
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Spearman","RMSE","p2",10.2781321260237
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Spearman","RMSE","p3",15.3256321239941
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Spearman","RMSE","p1",17.5218435103159
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Spearman","RMSE","p2",10.0336932382847
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Spearman","RMSE","p3",5.53985559378582
2000,"x13","ARIMA(3,1,0)","Spearman","RMSE","p1",18.6071222922837
2000,"x13","ARIMA(3,1,0)","Spearman","RMSE","p2",12.1010330137555
2000,"x13","ARIMA(3,1,0)","Spearman","RMSE","p3",7.37495762699692
2000,"x14","ARIMA(3,1,0) 
Differentiated","Spearman","RMSE","p1",15.3972400124178
2000,"x14","ARIMA(3,1,0) 
Differentiated","Spearman","RMSE","p2",8.41308504652128
2000,"x14","ARIMA(3,1,0) 
Differentiated","Spearman","RMSE","p3",4.6341126442934
2000,"x2","ARMA(1,3)","Spearman","RMSE","p1",17.598011251275
2000,"x2","ARMA(1,3)","Spearman","RMSE","p2",9.71133358504382
2000,"x2","ARMA(1,3)","Spearman","RMSE","p3",5.26545344676031
2000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p1",18.4356990645866
2000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p2",11.6161525472077
2000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p3",7.24120155775269
2000,"x4","NLAR(3)","Spearman","RMSE","p1",16.4426275272537
2000,"x4","NLAR(3)","Spearman","RMSE","p2",8.87947070494633
2000,"x4","NLAR(3)","Spearman","RMSE","p3",4.7370877129308
2000,"x5","NLAR(4)","Spearman","RMSE","p1",15.1408388142797
2000,"x5","NLAR(4)","Spearman","RMSE","p2",6.86185106221346
2000,"x5","NLAR(4)","Spearman","RMSE","p3",3.77888872553824
2000,"x6","NLARMA(2,2)","Spearman","RMSE","p1",16.4301552031623
2000,"x6","NLARMA(2,2)","Spearman","RMSE","p2",8.78919791562347
2000,"x6","NLARMA(2,2)","Spearman","RMSE","p3",4.24381903478459
2000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p1",15.533673100719
2000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p2",7.5136542374533
2000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p3",3.62560339805666
2000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p1",15.8708852935178
2000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p2",7.86987928751134
2000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p3",3.75832409459323
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p1",1.80138835346518
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p2",2.08326666559997
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p3",5.74108003776293
5000,"x1","AR(5)","Spearman","RMSE","p1",15.1874948559662
5000,"x1","AR(5)","Spearman","RMSE","p2",7.95392984630868
5000,"x1","AR(5)","Spearman","RMSE","p3",4.35086198356142
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Spearman","RMSE","p1",3.32264954516723
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Spearman","RMSE","p2",1.35830777072061
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Spearman","RMSE","p3",2.2494443758404
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Spearman","RMSE","p1",4.40056814513763
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Spearman","RMSE","p2",5.64446631666803
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Spearman","RMSE","p3",9.12797896579522
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Spearman","RMSE","p1",19.0285312097387
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Spearman","RMSE","p2",10.9599270070562
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Spearman","RMSE","p3",5.66083032778761
5000,"x13","ARIMA(3,1,0)","Spearman","RMSE","p1",20.445415133961
5000,"x13","ARIMA(3,1,0)","Spearman","RMSE","p2",14.4180442501748
5000,"x13","ARIMA(3,1,0)","Spearman","RMSE","p3",9.28789534824763
5000,"x14","ARIMA(3,1,0) 
Differentiated","Spearman","RMSE","p1",17.1043854025802
5000,"x14","ARIMA(3,1,0) 
Differentiated","Spearman","RMSE","p2",9.0487568206909
5000,"x14","ARIMA(3,1,0) 
Differentiated","Spearman","RMSE","p3",4.24970587217516
5000,"x2","ARMA(1,3)","Spearman","RMSE","p1",19.9639675415484
5000,"x2","ARMA(1,3)","Spearman","RMSE","p2",12.0621308233662
5000,"x2","ARMA(1,3)","Spearman","RMSE","p3",6.77163200417743
5000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p1",20.9463600656534
5000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p2",14.4379707715454
5000,"x3","ARIMA(2,1,1)","Spearman","RMSE","p3",8.97607932228765
5000,"x4","NLAR(3)","Spearman","RMSE","p1",16.133350550955
5000,"x4","NLAR(3)","Spearman","RMSE","p2",8.69079973305104
5000,"x4","NLAR(3)","Spearman","RMSE","p3",4.43565102324338
5000,"x5","NLAR(4)","Spearman","RMSE","p1",17.0786416321674
5000,"x5","NLAR(4)","Spearman","RMSE","p2",9.73524524601204
5000,"x5","NLAR(4)","Spearman","RMSE","p3",5.79913786695919
5000,"x6","NLARMA(2,2)","Spearman","RMSE","p1",18.7596641760987
5000,"x6","NLARMA(2,2)","Spearman","RMSE","p2",10.519980988576
5000,"x6","NLARMA(2,2)","Spearman","RMSE","p3",5.13809303146605
5000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p1",17.793678652825
5000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p2",9.60286415607344
5000,"x7","SETAR(2,2,[2])","Spearman","RMSE","p3",4.85437946600799
5000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p1",17.171487996094
5000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p2",10.18822850156
5000,"x8","ARIMA(2,1,1) 
Differentiated","Spearman","RMSE","p3",4.51386752131695
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p1",2.84780617317963
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p2",1.12694276695846
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Spearman","RMSE","p3",1.93390796058137
100,"x1","AR(5)","Kendall","RMSE","p1",14.2549991231147
100,"x1","AR(5)","Kendall","RMSE","p2",7.1445783640464
100,"x1","AR(5)","Kendall","RMSE","p3",5.18941229813165
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p1",8.99416477500829
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p2",15.054899534703
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p3",18.7275198571514
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p1",12.527170470621
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p2",18.9715576587691
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p3",22.0949089158566
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p1",11.9949989578991
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p2",7.14947550523813
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p3",3.26802692767364
100,"x13","ARIMA(3,1,0)","Kendall","RMSE","p1",7.19339975255095
100,"x13","ARIMA(3,1,0)","Kendall","RMSE","p2",4.2935998882057
100,"x13","ARIMA(3,1,0)","Kendall","RMSE","p3",3.87749919406826
100,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p1",15.0504152766626
100,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p2",8.7997159045051
100,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p3",5.48862460002504
100,"x2","ARMA(1,3)","Kendall","RMSE","p1",12.5099960031968
100,"x2","ARMA(1,3)","Kendall","RMSE","p2",6.41833311693932
100,"x2","ARMA(1,3)","Kendall","RMSE","p3",3.47850542618522
100,"x3","ARIMA(2,1,1)","Kendall","RMSE","p1",9.17087782057966
100,"x3","ARIMA(2,1,1)","Kendall","RMSE","p2",4.75131560728184
100,"x3","ARIMA(2,1,1)","Kendall","RMSE","p3",3.26036807738022
100,"x4","NLAR(3)","Kendall","RMSE","p1",16.8252786009623
100,"x4","NLAR(3)","Kendall","RMSE","p2",10.8148046676766
100,"x4","NLAR(3)","Kendall","RMSE","p3",6.05061980296234
100,"x5","NLAR(4)","Kendall","RMSE","p1",15.1031453677703
100,"x5","NLAR(4)","Kendall","RMSE","p2",8.34505841801003
100,"x5","NLAR(4)","Kendall","RMSE","p3",5.21248501196886
100,"x6","NLARMA(2,2)","Kendall","RMSE","p1",12.835887191776
100,"x6","NLARMA(2,2)","Kendall","RMSE","p2",7.03811054189972
100,"x6","NLARMA(2,2)","Kendall","RMSE","p3",3.33091578998929
100,"x7","SETAR(2,2,[2])","Kendall","RMSE","p1",9.53152663532973
100,"x7","SETAR(2,2,[2])","Kendall","RMSE","p2",4.60868744872116
100,"x7","SETAR(2,2,[2])","Kendall","RMSE","p3",2.12837966537928
100,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p1",13.7885822331377
100,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p2",6.4436014774348
100,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p3",2.90946730519523
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p1",10.3896583196946
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p2",16.7874953462391
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p3",20.9161420916956
500,"x1","AR(5)","Kendall","RMSE","p1",11.3064141088145
500,"x1","AR(5)","Kendall","RMSE","p2",5.21871631725657
500,"x1","AR(5)","Kendall","RMSE","p3",3.2649655434629
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p1",7.85334323711883
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p2",12.0289234763548
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p3",14.4512975196001
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p1",11.0519229096117
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p2",17.6971749157881
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p3",21.3261576473588
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p1",6.10737259384099
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p2",2.04205778566621
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p3",0.99498743710662
500,"x13","ARIMA(3,1,0)","Kendall","RMSE","p1",2.51992063367083
500,"x13","ARIMA(3,1,0)","Kendall","RMSE","p2",2.45153013442625
500,"x13","ARIMA(3,1,0)","Kendall","RMSE","p3",3.23264597504892
500,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p1",11.674116668939
500,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p2",5.14587213210744
500,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p3",2.58650343127551
500,"x2","ARMA(1,3)","Kendall","RMSE","p1",8.53639268075222
500,"x2","ARMA(1,3)","Kendall","RMSE","p2",3.34514573673555
500,"x2","ARMA(1,3)","Kendall","RMSE","p3",1.60779351908135
500,"x3","ARIMA(2,1,1)","Kendall","RMSE","p1",4.37892680916226
500,"x3","ARIMA(2,1,1)","Kendall","RMSE","p2",3.09273341883842
500,"x3","ARIMA(2,1,1)","Kendall","RMSE","p3",1.4543039572249
500,"x4","NLAR(3)","Kendall","RMSE","p1",13.8047093413806
500,"x4","NLAR(3)","Kendall","RMSE","p2",7.64395185751454
500,"x4","NLAR(3)","Kendall","RMSE","p3",4.77074417675063
500,"x5","NLAR(4)","Kendall","RMSE","p1",14.4682410817625
500,"x5","NLAR(4)","Kendall","RMSE","p2",8.10493676718085
500,"x5","NLAR(4)","Kendall","RMSE","p3",4.57711699653832
500,"x6","NLARMA(2,2)","Kendall","RMSE","p1",10.299514551667
500,"x6","NLARMA(2,2)","Kendall","RMSE","p2",4.56563248630461
500,"x6","NLARMA(2,2)","Kendall","RMSE","p3",3.01330383466387
500,"x7","SETAR(2,2,[2])","Kendall","RMSE","p1",5.24452095047775
500,"x7","SETAR(2,2,[2])","Kendall","RMSE","p2",1.24096736459909
500,"x7","SETAR(2,2,[2])","Kendall","RMSE","p3",1.65075740192192
500,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p1",10.8719823399415
500,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p2",5.35116809678037
500,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p3",2.65518360947035
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p1",8.24954544202285
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p2",11.6816094781498
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p3",16.2366868541584
1000,"x1","AR(5)","Kendall","RMSE","p1",11.040380428228
1000,"x1","AR(5)","Kendall","RMSE","p2",4.59184058956754
1000,"x1","AR(5)","Kendall","RMSE","p3",2.41350367722943
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p1",6.35570609767318
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p2",10.7895783050127
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p3",13.2825072934292
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p1",7.62397534098845
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p2",13.6753427744975
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p3",17.8850496225199
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p1",5.97118078775044
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p2",3.72558720203943
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p3",2.9698484809835
1000,"x13","ARIMA(3,1,0)","Kendall","RMSE","p1",1.15325625946708
1000,"x13","ARIMA(3,1,0)","Kendall","RMSE","p2",1.9131126469709
1000,"x13","ARIMA(3,1,0)","Kendall","RMSE","p3",2.87749891398763
1000,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p1",12.5471112213131
1000,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p2",6.69664094901317
1000,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p3",4.16533311993171
1000,"x2","ARMA(1,3)","Kendall","RMSE","p1",9.62159030514187
1000,"x2","ARMA(1,3)","Kendall","RMSE","p2",3.85421846812035
1000,"x2","ARMA(1,3)","Kendall","RMSE","p3",1.64468842033985
1000,"x3","ARIMA(2,1,1)","Kendall","RMSE","p1",5.00549697832293
1000,"x3","ARIMA(2,1,1)","Kendall","RMSE","p2",3.83992187420526
1000,"x3","ARIMA(2,1,1)","Kendall","RMSE","p3",2.59711378264411
1000,"x4","NLAR(3)","Kendall","RMSE","p1",13.5059246258818
1000,"x4","NLAR(3)","Kendall","RMSE","p2",7.04663040041125
1000,"x4","NLAR(3)","Kendall","RMSE","p3",4.37207044773983
1000,"x5","NLAR(4)","Kendall","RMSE","p1",14.1352396513112
1000,"x5","NLAR(4)","Kendall","RMSE","p2",6.47572389775846
1000,"x5","NLAR(4)","Kendall","RMSE","p3",3.47131099154196
1000,"x6","NLARMA(2,2)","Kendall","RMSE","p1",9.72548199319705
1000,"x6","NLARMA(2,2)","Kendall","RMSE","p2",4.23497343557194
1000,"x6","NLARMA(2,2)","Kendall","RMSE","p3",2.54361946839538
1000,"x7","SETAR(2,2,[2])","Kendall","RMSE","p1",4.48497491631782
1000,"x7","SETAR(2,2,[2])","Kendall","RMSE","p2",0.7
1000,"x7","SETAR(2,2,[2])","Kendall","RMSE","p3",1.10905365064094
1000,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p1",11.0242913604458
1000,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p2",4.44859528390704
1000,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p3",2.51694258973064
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p1",6.27415332933457
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p2",10.3392456204503
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p3",14.0875831852025
2000,"x1","AR(5)","Kendall","RMSE","p1",10.9861276162258
2000,"x1","AR(5)","Kendall","RMSE","p2",5.02394267483219
2000,"x1","AR(5)","Kendall","RMSE","p3",2.93257565972304
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p1",2.7367864366808
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p2",8.24560488987921
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Kendall","RMSE","p3",11.2955743545868
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p1",5.29858471669558
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p2",9.77726955749917
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Kendall","RMSE","p3",14.95242455256
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p1",6.33442972965996
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p2",1.43003496460751
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Kendall","RMSE","p3",0.997496867163
2000,"x13","ARIMA(3,1,0)","Kendall","RMSE","p1",2.67675176286483
2000,"x13","ARIMA(3,1,0)","Kendall","RMSE","p2",1.97989898732233
2000,"x13","ARIMA(3,1,0)","Kendall","RMSE","p3",2.44131112314674
2000,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p1",12.0409717215846
2000,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p2",5.85320425066476
2000,"x14","ARIMA(3,1,0) 
Differentiated","Kendall","RMSE","p3",3.1851216617266
2000,"x2","ARMA(1,3)","Kendall","RMSE","p1",9.31906647685271
2000,"x2","ARMA(1,3)","Kendall","RMSE","p2",3.83731677086998
2000,"x2","ARMA(1,3)","Kendall","RMSE","p3",2.81247222208505
2000,"x3","ARIMA(2,1,1)","Kendall","RMSE","p1",7.05265907300218
2000,"x3","ARIMA(2,1,1)","Kendall","RMSE","p2",5.65199079970943
2000,"x3","ARIMA(2,1,1)","Kendall","RMSE","p3",4.50055552126624
2000,"x4","NLAR(3)","Kendall","RMSE","p1",13.481283321702
2000,"x4","NLAR(3)","Kendall","RMSE","p2",6.52188623022512
2000,"x4","NLAR(3)","Kendall","RMSE","p3",3.66196668472011
2000,"x5","NLAR(4)","Kendall","RMSE","p1",14.746525014389
2000,"x5","NLAR(4)","Kendall","RMSE","p2",6.21932472218649
2000,"x5","NLAR(4)","Kendall","RMSE","p3",3.42636833980236
2000,"x6","NLARMA(2,2)","Kendall","RMSE","p1",10.7286998280314
2000,"x6","NLARMA(2,2)","Kendall","RMSE","p2",3.81903129078566
2000,"x6","NLARMA(2,2)","Kendall","RMSE","p3",2.33238075793812
2000,"x7","SETAR(2,2,[2])","Kendall","RMSE","p1",4.52382581450701
2000,"x7","SETAR(2,2,[2])","Kendall","RMSE","p2",1.95320249846246
2000,"x7","SETAR(2,2,[2])","Kendall","RMSE","p3",0.924662100445346
2000,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p1",9.84657300790483
2000,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p2",4.62222889956783
2000,"x8","ARIMA(2,1,1) 
Differentiated","Kendall","RMSE","p3",2.37381549409384
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p1",3.36600653594137
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p2",7.07212839249967
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Kendall","RMSE","p3",12.0258055863214
100,"x1","AR(5)","Xi","RMSE","p1",18.958639191672
100,"x1","AR(5)","Xi","RMSE","p2",13.6749771480613
100,"x1","AR(5)","Xi","RMSE","p3",9.91614844584327
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p1",7.5379042180171
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p2",12.9763245952003
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p3",17.5378162836768
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p1",8.2912604590617
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p2",13.0996183150503
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p3",17.8412443512217
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p1",23.3884586922696
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p2",18.1815840894021
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p3",13.8955028696338
100,"x13","ARIMA(3,1,0)","Xi","RMSE","p1",22.753681020881
100,"x13","ARIMA(3,1,0)","Xi","RMSE","p2",18.701604209265
100,"x13","ARIMA(3,1,0)","Xi","RMSE","p3",15.0598804776134
100,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p1",21.0701210248067
100,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p2",16.125755796241
100,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p3",12.2249744376011
100,"x2","ARMA(1,3)","Xi","RMSE","p1",23.2452145612812
100,"x2","ARMA(1,3)","Xi","RMSE","p2",17.3935332810789
100,"x2","ARMA(1,3)","Xi","RMSE","p3",11.9668291539572
100,"x3","ARIMA(2,1,1)","Xi","RMSE","p1",23.3205917592157
100,"x3","ARIMA(2,1,1)","Xi","RMSE","p2",18.5670406904278
100,"x3","ARIMA(2,1,1)","Xi","RMSE","p3",14.3391073641284
100,"x4","NLAR(3)","Xi","RMSE","p1",NA
100,"x4","NLAR(3)","Xi","RMSE","p2",NA
100,"x4","NLAR(3)","Xi","RMSE","p3",NA
100,"x5","NLAR(4)","Xi","RMSE","p1",NA
100,"x5","NLAR(4)","Xi","RMSE","p2",NA
100,"x5","NLAR(4)","Xi","RMSE","p3",12.1642920057026
